favourites_count,followersCount,friendsCount,hashtags,imageurl,lang,listedCount,retweetCount,retweetText,retweeted,tweetCreatedAt,tweetId,tweetText,url,userCreatedAt,userDescription,userID,userLocation,userName
21020,229,312,,http://pbs.twimg.com/profile_images/1121069107489624064/ezYwC4sF_normal.jpg,en,0,1573,Never lose weed again https://t.co/5neYu2gY4s,True,2018-01-13 06:40:24,952067791590277121,RT @TheWeedDaily: Never lose weed again https://t.co/5neYu2gY4s,,2015-06-17 22:34:16,,3248143908,Oregon,hannah
11685,357,146,,http://pbs.twimg.com/profile_images/1018591819385356288/IzFq0gyy_normal.jpg,en,6,1,"Buddha's Berry Hemp - Derived CBD Infused Herbal &amp; Caffeinated Tea Soothe the senses with our legal CBD tea. Made in small batches with the highest quality ingredients, CBD tea is delicious &amp; legal alternative to cannabis tea. https://t.co/1XdHH2pEAg",True,2018-01-15 03:54:21,952750779118604288,RT @CbdHealthy: Buddha's Berry Hemp - Derived CBD Infused Herbal &amp; Caffeinated Tea Soothe the senses with our legal CBD tea. Made in small…,https://t.co/LLHxp9sc32,2017-10-27 01:11:29,"Just a Texas girl living in a North Carolina world, dealing with #PCOS #Anxiety and #Infertility while hoping to raise the money for #IVF",923718761718386693,"Asheville, NC",Southern Spoonie
126068,2425,4617,,http://pbs.twimg.com/profile_images/1103513763649449984/Jzi9wPdt_normal.jpg,en,216,225,V4CR/LEO Joint ops yields 5‼️ Veterans For Child Rescue: https://t.co/iqO0BBzkeL https://t.co/LGkQ2zxbVO,True,2018-01-16 19:57:05,953355445321703424,RT @CraigRSawyer: V4CR/LEO Joint ops yields 5‼️ Veterans For Child Rescue: https://t.co/iqO0BBzkeL https://t.co/LGkQ2zxbVO,,2015-09-21 22:58:30,#DARK_MASHIACH IMA FEMALE🀄 #GURL_ARMAGEDDON. NO MALE PARTS ADDED. THE REAL GOD IS  #YAHUVEH_ANCIENT_OF_DAYS THIS IS HIS WAR COMMS ACCT R18. - 🖤🐺#BFFWoY💜🌹,3642461540,my own body ,*Reaper
5158,296,535,,http://pbs.twimg.com/profile_images/977005302557151233/_JiXLjzR_normal.jpg,en,1,129,"The year is 2027. The United States collapsed once it reached 100% juul ownership. Civilization has divided itself among the different pods. These new  nations live in harmony, but the mango nation is about to wage war on the mint nation. The future is bleak my friends.",True,2018-01-17 01:03:55,953432664710762497,RT @Beckarumba: The year is 2027. The United States collapsed once it reached 100% juul ownership. Civilization has divided itself among th…,,2015-10-23 19:38:38,NHSS ‘19,3994444034,,Raheel🌎
11,1015,255,"['Koreas', 'Winter']",http://pbs.twimg.com/profile_images/917886684649357312/aivZ5Pfc_normal.jpg,en,2238,0,,False,2018-01-17 16:39:14,953668041883168768,"(NBC News) Still-at-war #Koreas will form joint team, march together at #Winter Olympics : North and South.. https://t.co/GUdVuJTV7Q",https://t.co/uULbWD2b7N,2015-11-26 21:38:57,"https://t.co/M3K6zKhn8Y is a news aggregator, it gathers news from different sources, and continuously monitor breaking news from multiple news websites.",4289485636,,StoriesFlow.com
11,1015,255,None,http://pbs.twimg.com/profile_images/917886684649357312/aivZ5Pfc_normal.jpg,en,2238,0,,False,2018-01-17 08:35:43,953546361835794432,"(Q13 FOX News) Since pot legalization, driving under influence has steadily risen, state says : SEATTLE —.. https://t.co/rxN4fh5mh8",https://t.co/uULbWD2b7N,2015-11-26 21:38:57,"https://t.co/M3K6zKhn8Y is a news aggregator, it gathers news from different sources, and continuously monitor breaking news from multiple news websites.",4289485636,,StoriesFlow.com
2,53,0,"['CANNABIS', 'dependency', 'youngpeople', 'MARIJUANA']",http://pbs.twimg.com/profile_images/1011512157266202626/uRt01Tt3_normal.jpg,en,0,2,,False,2018-01-18 18:50:39,954063502771130368,#CANNABIS #dependency in #youngpeople have altered brain function Do we need more scientific studies or do we have enough evidence telling us pot smoking is harmfull?  This blog gives us a great presentation on #MARIJUANA   https://t.co/hAxmsrnK2c  https://t.co/xOdcCJtDLT,https://t.co/a6xD5EpgAk,2017-08-29 12:00:19,AGE 57 | WELL-BEING CONSULTANT & PRESENTER | PROLIFIC WRITER | WALKS THE TALK | LOVES TRUTH,902501163236560898,,Bina Pattel
11685,357,146,"['quality', 'CBD', 'Hemp', 'cbdoil', 'hempoil', 'cannabis', 'dog', 'cat', 'horse', 'pets', 'animals', 'puppy', 'spoonie', 'natural', 'organic', 'wholesale', 'bulk', 'holistic']",http://pbs.twimg.com/profile_images/1018591819385356288/IzFq0gyy_normal.jpg,en,6,2,"We carry one of the largest selection, and growing, of #quality #CBD and #Hemp products for your four legged friends, big and small! https://t.co/cBeeqNsTXQ  #cbdoil #hempoil #cannabis #dog #cat #horse #pets #animals #puppy #spoonie #natural #organic #wholesale #bulk #holistic https://t.co/RXtPgOV6MH",True,2018-01-18 18:25:42,954057222920769536,"RT @CbdHealthy: We carry one of the largest selection, and growing, of #quality #CBD and #Hemp products for your four legged friends, big a…",https://t.co/LLHxp9sc32,2017-10-27 01:11:29,"Just a Texas girl living in a North Carolina world, dealing with #PCOS #Anxiety and #Infertility while hoping to raise the money for #IVF",923718761718386693,"Asheville, NC",Southern Spoonie
51,40,60,None,http://pbs.twimg.com/profile_images/832331582354526208/RHZwz_HY_normal.jpg,en,2,0,,False,2018-01-18 16:29:58,954028100261728257,Cold weather giving you aches &amp; pains? Come grab some Koi CBD in whatever form works best for… https://t.co/uDYWnpwLWY,https://t.co/1B6Lo3C1jd,2017-01-27 20:40:42,"Doghouse Vapes is Largo’s hub for an awesome E-Juice and equipment selection with a cool tasting bar and a passionate, knowledgeable staff.",825081119511105536,"Largo, FL",Doghouse Vapes
1,962,181,"['Shoppers', 'Drug']",http://pbs.twimg.com/profile_images/673162669654962176/22n23zYV_normal.png,en,1425,0,,False,2018-01-19 23:36:26,954497811239915520,"(Canadian Business):#Shoppers #Drug Mart optimistic on pharmacies selling pot, signs 3rd supply deal : TORONTO.. https://t.co/drqIOyRBHA",http://t.co/Lzs1t7QHt0,2015-09-27 16:47:51,"https://t.co/cz1EEBMr8X is a news aggregator, it gathers news from different sources around the Canada and the world for you, 24/7 automatically.",3794670447,,Latestcanada.com
10594,1045,470,None,http://pbs.twimg.com/profile_images/852198954955677696/Sz-HuCBw_normal.jpg,en,144,0,,False,2018-01-19 21:10:06,954460984030253056,UK and France Issue a Joint Statement Reaffirming Net Neutrality In Their Countries https://t.co/U2NQRZf5x2,http://t.co/bEBhzQNORA,2009-06-15 06:15:09,"Marketing & Corporate Communication Agency   Newark- USA, Broadway USA, London UK ; Founder Philippe E. MAILLE PhD - Former Navy Officer #MAGA #WWG1WGA #NavyVet",47274766,"Newark, DE",PHMC GPE LLC 🇺🇸
27430,1614,1482,,http://pbs.twimg.com/profile_images/1103677823426932740/ESXd9Mvi_normal.png,en,29,19,Ontario consultation on smoking/vaping regulations - comments due March 3rd. Very limited exemptions for vaping medical cannabis - voices needed here! https://t.co/6S4H3Pkn1w,True,2018-01-20 13:01:22,954700379677114368,RT @trinafraser: Ontario consultation on smoking/vaping regulations - comments due March 3rd. Very limited exemptions for vaping medical ca…,,2016-06-04 20:39:05,The fundamental human right to make informed health decisions isn't invalidated by others' disapproval of those decisions. Vaper & non-smoker since March 2014.,739194785185964033,The Wild West,Phil
6120,431,532,,http://pbs.twimg.com/profile_images/1010707982403997706/Ys3D-0BJ_normal.jpg,en,1,18336,tired of seeing mfs on my TL wasting weed like dis https://t.co/KRhCuocOi9,True,2018-01-22 05:26:04,955310576498069505,RT @HennySosa: tired of seeing mfs on my TL wasting weed like dis https://t.co/KRhCuocOi9,,2016-02-21 16:06:51,Rest In Peace Momma | Rest in Peace Nan and Papa | Get it how you live l PSN:Cirocobama440,701437937926459393,"Out Here in Amish, Cle",Jordan Gosha
24422,1583,488,,http://pbs.twimg.com/profile_images/1125862479484026880/FxQ-7SOq_normal.jpg,en,5,19257,Please bro lemme hit your juul bro please bro just one hit bro cmon bro lemme take a fat rip off your juul bro please bro I need your juul bro please lemme hit that juul bro please just one hit bro please bro I gottta have my juul fix bro please just one hit please bro juul me,True,2018-01-23 05:42:27,955677087121203200,RT @c_clarke15: Please bro lemme hit your juul bro please bro just one hit bro cmon bro lemme take a fat rip off your juul bro please bro I…,,2011-12-03 21:03:08,☼ bassheadass 🦋 G59 baby |Ｃｏｇｉｔｏ Ξｒｇｏ Ｓｕｍ ( 科クド),427686634,[to a higher zone],✧･ﾟnicole *✧ッ
