,tweetId,userID,tweetText,parentID,favourites_count,userLocation,userName,userDescription,userCreatedAt,imageurl,userFollowersCount,friendsCount,friendList,retweetCount,retweeted,lang
67,1046416633194041344,44686962,RT @Educhatter: Vaping in Schools: Looks like the Detroit Free Press @freep is on the case. It's exploded since 2016 and now #Juul is more…,None,1934,"Halifax, Nova Scotia, Canada",Dr. Stan Kutcher,Sun Life Financial Chair in Adolescent Mental Health | @Tmentalhealth | Creating best available #evidencebased mental health literacy resources | #getliterate,2009-06-04 18:49:30,http://pbs.twimg.com/profile_images/1313875973/stan_normal.png,6183,1637,None,3,False,en
68,1044628638560374786,350398396,RT @CrisDelnevo: #JUUL point of sale exterior advertising in central NJ. Plain b&amp;w. No image. $25 coupon/discount https://t.co/dbIRSb7AuR,None,317,"Chapel Hill, NC",CounterTobacco.org,"http://t.co/pjlxzTB7Dz is a resource for local, state, and federal organizations working to counteract tobacco product sales and marketing at the point of sale.",2011-08-07 18:16:07,http://pbs.twimg.com/profile_images/458692600464039936/80GPtNou_normal.jpeg,2876,791,None,1,False,en
69,1045471419587411969,28740748,The #FDA Cracks Down on #JUUL https://t.co/osmemmrPEF https://t.co/gw0HauJ9xO,None,158,San Francisco / Los Angeles,ken shen robinson,"Web Product Manager passionate about product management. Don't fake it till you make it, break it till you make it.",2009-04-04 04:36:04,http://pbs.twimg.com/profile_images/889519488038707200/Fd6LT4BY_normal.jpg,1607,855,None,0,False,en
70,1045841108029235200,197105873,The #FDA Cracks Down on #JUUL https://t.co/vjbsUiSm02 https://t.co/Od0VjdTZ6x,None,123,NYC,The WebWizard,Carefully curated tech/lifestyle tweets from the sources you trust. #Tech #gadgets #lifestyle #ai #technology #AR #VR #wearables #apple #android #homepod,2010-09-30 17:25:41,http://pbs.twimg.com/profile_images/885303909866242049/-_F0HNYU_normal.jpg,534,200,None,0,False,en
71,1045862317697556480,915062570079412224,Fuck you #juul. Educate your salespeople to give me the option of 7%  I just returned this because of your bullshit… https://t.co/PQ5567Zcis,None,16,"Colorado, USA",Ian Emery,ok that son of a bitch did it again.,2017-10-03 03:54:52,http://pbs.twimg.com/profile_images/1005130034993131521/Tgm4Hh9y_normal.jpg,0,4,None,0,False,en
72,1045681781406666752,23273872,"You know what I say? Ban #ecigarettes.

“Teen e-cigarette use is up 75 percent this year, and the U.S. Food and Dru… https://t.co/98VgDNrF22",None,17644,"Montréal, Canada",Paris Marx,"socialist, traveller, urbanist | MA Geog, @mcgillu | bylines @jacobinmag, @salon, @recode, etc | Radical Urbanist: https://t.co/P9bzzTBSfJ [they/them]",2009-03-08 04:02:32,http://pbs.twimg.com/profile_images/1006601644820258816/18CiXvo4_normal.jpg,1860,581,None,0,False,en
73,1045180184637435904,1045176784327757824,I hope you guys enjoyed the first podcast! There’s a lot more where that came from! #skol #juul #movethatbus #realcomfortablejeans,None,0,"Buffalo, NY",In the House Podcast,What up! We’re cool guys looking for other cool guys who want to listen to our podcast. Nothing sexual.,2018-09-27 05:02:18,http://pbs.twimg.com/profile_images/1045177299296038913/u3jaF0FO_normal.jpg,7,15,None,1,False,en
74,1046521267430535168,1046375297619308544,QuickJuul and Juul is set to rocket into the UK vape and e-cigarette market#TheUk #markets #vape #market #set… https://t.co/PiAZQujRVF,None,7,"England, United Kingdom",QuickJuul.com,https://t.co/oULtdKzQI5 We aim to deliver fast and hold vast stock unlike other companies who say they have JUUL and they don't! We can deliver next day.,2018-09-30 12:24:46,http://pbs.twimg.com/profile_images/1046383425253515264/WbrQtXKK_normal.jpg,0,11,None,0,False,en
75,1045395249189847041,991759689259143168,I think that the cucumber pods are officially my fave. 🥒 @JUULvapor #juulgang #juul #cucumber #cucumberpods,None,186,"Austin, TX",Ashli Hough,MD 🦀 DC 🚇 ATX 🤟,2018-05-02 19:21:50,http://pbs.twimg.com/profile_images/1042718351213113344/BiNRe2mQ_normal.jpg,125,571,None,0,False,en
76,1045066750545391616,149296998,"#Juul, the popular e-cig startup under growing FDA scrutiny, says removing flavors is “on the table” among other th… https://t.co/IFFUO2sNJb",None,23,USA,3rdRockHome,"3rd Rock Home:  A Ebay store featuring: new, pre-owned, discontinued, vintage, & collectible items. #ebay #sewing #disney #crafts #corelle #pfaltzgraff #mikasa",2010-05-28 23:07:00,http://pbs.twimg.com/profile_images/712905625705951232/9dTz5xRp_normal.jpg,7517,6240,None,0,False,en
77,1044581899417481219,37546388,#JUUL point of sale exterior advertising in central NJ. Plain b&amp;w. No image. $25 coupon/discount https://t.co/dbIRSb7AuR,None,3457,Central NJ,Cris Delnevo,"tobacco control/public health researcher, survey research geek, policy wonk wannabee, Director - Rutgers Center for Tobacco Studies @RU_CTS RT≠endorsement",2009-05-04 00:35:33,http://pbs.twimg.com/profile_images/454728013423194112/HWeNriiC_normal.jpeg,602,284,None,1,False,en
78,1044643639375343616,178758970,"RT @CommercialAlert: Because companies like #Juul have marketed e-cigs to kids, millions of teens have become addicted to nicotine. 🙀

This…",None,11816,RI,Barry LeBeau,"An Autodidactic Polymath Passionate individual, formerly a process engineer with the Semiconductor/Microelectronics Industry who started as a Lab Technician",2010-08-15 16:27:35,http://pbs.twimg.com/profile_images/700090270881357824/TcE3IxHW_normal.jpg,524,775,None,25,False,en
79,1044919529300774913,958121840798416897,"When long-time smokers James Monsees and Adam Bowen were unable to find a viable alternative to cigarettes, they re… https://t.co/J0OnVgSpWP",None,4,United Kingdom,JUULVapourUK,"#JUUL is the simple, satisfying alternative to cigarettes for adult smokers. Followers must be of legal vaping age, this account is for UK customer support only",2018-01-29 23:37:02,http://pbs.twimg.com/profile_images/1013914443095277568/9by29eIc_normal.jpg,141,4,None,0,False,en
80,1046104452103573504,1152218101,What are parents for right!!! 😏😏😏  only 8 left in stock. Get umm why they last! #juul #theshack #ParentsWeekend https://t.co/1xQg0iH3qQ,None,27634,"Ohio, USA",The shack!,"The real Ohio University! Beer, Tobacco, Juul pods! Hopefully wine and spirits soon! Somebody’s daddy 😏😏",2013-02-05 22:16:05,http://pbs.twimg.com/profile_images/1041210145194356738/e50SJ9K4_normal.jpg,4590,3605,None,0,False,en
81,1045070467521028096,748333068650487808,RT @SmokeAce_: RT for #JUUL or Favorite for #EonSmoke 🤔🔥,None,259,,Harold Clint,official account of clippers beat reporter with a history of precise analysis and a penchant for accurate predictions.,2016-06-30 01:51:21,http://pbs.twimg.com/profile_images/877968500882628610/uw-JY99j_normal.jpg,56,105,None,1,False,en
82,1045696898462412800,847754676606873601,"#Juul, the popular e-cig #startup under growing FDA scrutiny, says removing flavors is “on the table” among other t… https://t.co/Can3s7WfOl",None,5348,United States,Echo Tech Daily,📣 We listen to the echo of the latest #news about #technology & shout out daily tweets.,2017-03-31 10:17:20,http://pbs.twimg.com/profile_images/857227888050946048/8Cm7r7N6_normal.jpg,5184,4968,None,0,False,en
83,1045534540683509760,4138574956,"Happy birthday to the realest one out there, you’ve always been like a sister to me!! Love you lots!! #Yerooo#juul… https://t.co/bRUXIFOcWn",None,8957,,Kyle Valerio,United States Air Force |#Blessed |Jeremiah 29:11| 757|🇺🇸🇩🇴🇵🇷🌴,2015-11-08 02:20:01,http://pbs.twimg.com/profile_images/1034996155262885888/YzkcDmMK_normal.jpg,631,98,None,0,False,en
84,1046555988801646593,2282983818,Fished wee device the size of a USB Bluetooth dongle out of a dumpster. Recognized the charging contacts &amp; thot it… https://t.co/eL0qeouUSX,None,6234,"Vancouver, B.C. Canada",Stanley Q Woodvine,"Currently homeless. Formerly not. Used to draw pictures & stuff for a living, now I collect refundable containers -- weird huh? email:sqwabb@gmail.com",2014-01-09 03:34:40,http://pbs.twimg.com/profile_images/651628755836796928/WZ9Gjhle_normal.jpg,1553,75,None,0,False,en
85,1044643311540215809,18701718,"RT @CommercialAlert: Because companies like #Juul have marketed e-cigs to kids, millions of teens have become addicted to nicotine. 🙀

This…",None,10232,,Joe Price,Husband. Father. Grandfather. Liberal. Democrat. And more.,2009-01-06 23:43:46,http://pbs.twimg.com/profile_images/1012491187520000003/JSYjiFf1_normal.jpg,368,89,None,25,False,en
86,1044779535877713920,2602742910,RT @SputnikInt: .@US_FDA may ban online e-cig sales amid teen vaping 'epidemic' https://t.co/gKcSh33pRH #Juul https://t.co/tGjtdh2hwO,None,27595,,الباكستان سلامت,,2014-07-04 04:15:26,http://pbs.twimg.com/profile_images/521998231190781953/gtmc20ax_normal.jpeg,274,152,None,3,False,en
87,1045734819458625536,1325161927,News from over the pond.. The #londonvapecompany are now selling #JUUL on their website click the bio link on their… https://t.co/kPYUSit9Dr,None,26725,"Orlando, FL",Pandora Blue,"♡ Vape Promoter
♡Pandorablue_pblive@yahoo.com ♡@mdlturbo",2013-04-03 18:05:08,http://pbs.twimg.com/profile_images/960694258314424320/09cf-sVp_normal.jpg,49314,384,None,1,False,en
88,1046399093210263553,68967864,Vaping in Schools: Looks like the Detroit Free Press @freep is on the case. It's exploded since 2016 and now #Juul… https://t.co/sMbQoPEuUj,None,2554,"Halifax, Nova Scotia",Paul W Bennett,"Education commentator, consultant and author.  Specialist in decoding edubabble.",2009-08-26 12:44:51,http://pbs.twimg.com/profile_images/882634164838838273/0hmhE396_normal.jpg,3493,2068,None,1,False,en
89,1045062975705366528,18913509,"#Juul, the popular e-cig startup under growing FDA scrutiny, says removing flavors is “on the table” among other th… https://t.co/swswFT3hoF",None,8511,"Charlotte, NC",Walid Muhammad,Realtor | Charlotte NC Real Estate Broker | This City is what it is because our citizens are what they are — Plato | https://t.co/rdtncdbpzn,2009-01-12 20:15:27,http://pbs.twimg.com/profile_images/784868625681379328/cJrVjf1q_normal.jpg,35120,916,None,0,False,en
90,1044634876635435008,374632862,"Because companies like #Juul have marketed e-cigs to kids, millions of teens have become addicted to nicotine. 🙀

T… https://t.co/by4ATCzIot",None,321,"Washington, D.C.",Commercial Alert,Keeping commercial culture within its proper sphere. A project of @Public_Citizen.,2011-09-16 17:10:32,http://pbs.twimg.com/profile_images/1024415039573450752/w5eiOOCZ_normal.jpg,752,834,None,25,False,en
91,1045062985914306560,705146173955264512,"#Juul, the popular e-cig startup under growing FDA scrutiny, says removing flavors is “on the table” among other th… https://t.co/zfb8mqUBLv",None,131,,Juan Escobar,Building #AI to enable companies with more & better #data @ https://t.co/OZkGQkhTAn | https://t.co/al4R1mbgoC,2016-03-02 21:42:03,http://pbs.twimg.com/profile_images/1032018328540200961/AmGwPBL7_normal.jpg,369,697,None,0,False,en
92,1044659862033043457,858718512,"RT @CommercialAlert: Because companies like #Juul have marketed e-cigs to kids, millions of teens have become addicted to nicotine. 🙀

This…",None,7572,Boston,Corporate Accountability,"Corporate Accountability stops transnational corporations from devastating democracy, trampling human rights, and destroying our planet.",2012-10-02 21:15:35,http://pbs.twimg.com/profile_images/920275990508654592/0imrbbP8_normal.jpg,6612,2686,None,25,False,en
93,1045063484017233920,809229705073147904,"#Juul, the popular e-cig startup under growing FDA scrutiny, says removing flavors is “on the table” among other th… https://t.co/I6P5P769MO",None,3403,,eStream Studios,Follow us and subscribe for entertaining videos and fresh gaming news! We UPVOTE and RESTEEM your #Steemit posts! 👉https://t.co/l7ZJ9awIvN 👈,2016-12-15 02:52:51,http://pbs.twimg.com/profile_images/985754941774905344/TUf_hNbF_normal.jpg,10211,12093,None,0,False,en
94,1044647072232861696,329387397,"RT @CommercialAlert: Because companies like #Juul have marketed e-cigs to kids, millions of teens have become addicted to nicotine. 🙀

This…",None,185,"Bethesda, MD",Ross Capon,"Consultant, Amateur Musician, Quaker, Citizen association president",2011-07-05 00:24:45,http://pbs.twimg.com/profile_images/695070544308346881/tJNA-ZtM_normal.jpg,164,1460,None,25,False,en
95,1046260631383486464,748077069746069504,"Juul Pens &amp; The USB Chargers Now in Stock. We're Now Carrying The 2.6Ft Chargers as Well. 
#juul #juulnation… https://t.co/TBhMLLYBp3",None,4,"Mesa, AZ",Gmommy's Smoke Shop,Gmommy's💕 Where We Layaway & Give Deals. Follow Are Other Pages😀 Snapchat👻@GmomsSmokeShop Facebook👥@Gmommy's Smoke Shop Instagram📸@GmommysSmokeShop,2016-06-29 08:54:06,http://pbs.twimg.com/profile_images/1045526428157018115/8dR8dxC4_normal.jpg,11,8,None,0,False,en
96,1045024282932199424,308753623,The @US_FDA announced that teen e-cigarette use is up 75% in 2018. I wrote about how @JUULvapor exploited teens’ br… https://t.co/XeJZ8oBOiG,None,10497,"Oakland, CA",🧠 Dana Smith,"Freelance science writer specializing in brains & bodies. Bylines @sciam @popsci @guardian @theatlantic. PhD and former PIO, #scicomm, I've done it all.",2011-05-31 23:15:00,http://pbs.twimg.com/profile_images/889630362241867776/7GkU3YbX_normal.jpg,1539,1574,None,0,False,en
97,1045451087044472832,2696355324,"#Juul, the popular e-cig startup under growing FDA scrutiny, says removing flavor.....

Follow us to receive update… https://t.co/NVGUhTwt5S",None,1405,Global,Integrated Marketing Platform,"#Marketing #Strategy #Media #Communication #Technology #Digital #Social #Search #Web #Mobile #DOOH #IntegratedMarketing 

► info (at) integrated-m (dot) com",2014-07-31 18:50:10,http://pbs.twimg.com/profile_images/882516065225453568/pDO1z9Rs_normal.jpg,727,5001,None,0,False,en
98,1044936809782935552,409338207,FDA is considering banning online sales of e-cigarettes:  https://t.co/8UcKuUIbD6 @reuters #ecigs #tobacco #juul #FDA #injurylawyers,None,8203,Nationwide 📲 866-LAW-2400,Reich & Binstock ⚖️,"Trial Lawyers Protecting Consumers Against Large Corporations, Pharmaceutical & Medical Device Injury, Bad Faith Insurance, Injury & Wrongful Death.",2011-11-10 16:06:21,http://pbs.twimg.com/profile_images/2084897454/31163_392139127226_364426552226_4244410_2628036_n_normal.jpg,3580,1721,None,0,False,en
99,1046234670390792192,729274667001913344,Empty Juul Pods available at the Norfolk Location ! 😤😤 Open till 10P.M. ! 👽🛸👽🛸 #a51 #vapejuice #vavapers… https://t.co/pttYodfEX0,None,5,,"Area 51, Inc.",,2016-05-08 11:40:04,http://pbs.twimg.com/profile_images/729275405455122432/9x3EvgNA_normal.jpg,53,57,None,0,False,en
100,1045829044330266624,204687920,"RT @PrincessAlly27: OK #smokingfetish fans, #reimburse Me for My #juul #vape pods! Send circlepay or cashapp to AddictingAlly@yahoo.com. #f…",None,11,second life,RT Goddess Sasha Cox,"#findom RT Goddess 😈
sashacoxrt@gmail.com for contacts and gifts 🐷",2010-10-19 07:41:19,http://pbs.twimg.com/profile_images/1018534454162227200/HPFq1NBI_normal.jpg,3485,98,None,2,False,en
101,1045357376470241281,1038476441879363584,Excited to share the latest addition to my #etsy shop: 2 Pack|#1 Victory Royale FORTNITE Skin| new look | JUUL SKIN… https://t.co/WthQ0HmeKG,None,40,,RAD Skins,THESE STYLISH SKINS WILL BLOW YOUR FRIENDS AWAY: Add your personal touch to every toke of your JUUL,2018-09-08 17:17:32,http://pbs.twimg.com/profile_images/1038479591013199873/o1Pswhrr_normal.jpg,4,17,None,0,False,en
102,1046094591613685760,840056122723700736,RT @SouthernSpoonie: Have you checked out the new and improved Zilla CBD #Vape #Pods? These #CBD #hemp Pre-Filled pods are compatible with…,None,17,"Golden, CO",HempBotCntrl,Programmed to spread news about hemp,2017-03-10 04:26:01,http://pbs.twimg.com/profile_images/840066345328762880/KQBJcVBw_normal.jpg,1898,1700,None,4,False,en
103,1045658549571989505,1421967086,What a great day to hit the #juul,None,2355,"Manchester, NH",Juulanger,It’s a full-time job.,2013-05-12 01:20:40,http://pbs.twimg.com/profile_images/1016055069140246529/ANuBF7EA_normal.jpg,147,286,None,1,False,en
104,1045357320308486146,1038476441879363584,Excited to share the latest addition to my #etsy shop: 2 Pack|Hotline Bling|Drake juul skin | new look | JUUL SKINS… https://t.co/w5KGs5Z2kY,None,40,,RAD Skins,THESE STYLISH SKINS WILL BLOW YOUR FRIENDS AWAY: Add your personal touch to every toke of your JUUL,2018-09-08 17:17:32,http://pbs.twimg.com/profile_images/1038479591013199873/o1Pswhrr_normal.jpg,4,17,None,0,False,en
105,1045473182738567168,629084145,The #FDA Cracks Down on #JUUL https://t.co/eDA8Geruwa,None,42,,GeekinfoNow,My #tech account where I will post stuff dealing with tech only #android #google #lifehacker #networking  using #dlvrit,2012-07-07 04:39:58,http://pbs.twimg.com/profile_images/900086217869537281/Xr1t8uEF_normal.jpg,1959,81,None,0,False,en
106,1046077754800779266,265582058,@blucigs first mover advantaged turned into shitty tasting e-cigs. Quit while behind blu...you're no #juul,None,22,"NY, NY",Taylor Habbe,"cuse, boston, food and friends. javascript student trying to find a 25th hour in everyday... strong believer in the grass is always greener",2011-03-13 20:18:07,http://pbs.twimg.com/profile_images/1631105682/the_carrier_dome_normal.jpg,180,167,None,0,False,en
107,1044763514705989632,2983547799,"Health News: #Juul copycats flood e-cig market, despite #FDA rule. #Reuters: https://t.co/0udvEJilwq",None,0,Worldwide,Living Safely HealthID,,2015-01-18 06:04:38,http://pbs.twimg.com/profile_images/1020104006218100736/fsIUUDX2_normal.jpg,94,39,None,0,False,en
108,1045511700148105217,445774416,"The #FDA Cracks Down on #JUUL: Read more...More about Fda, #Vape, Mashable Reels… https://t.co/c8qjN8mtPQ #tech",None,10,"Flower Mound, Tx",Trending Global,Our goal is simple...  We help people find unique products and accessories not readily available in the marketplace,2011-12-24 21:15:47,http://pbs.twimg.com/profile_images/2599550660/wr9fcf1qzqdle5cpvqfa_normal.gif,265,44,None,0,False,en
109,1045090097299828737,106514655,RT @medpagetoday: Copycats of #Juul #e-cigarettes are appearing in convenience stores despite an @US_FDA  edict not allowing them on the ma…,None,11777,Southern Cali,Christi,"OUTLAW WAR GLOBALLY, and FUND LIFE! I use the word fuck a lot, and I am sorry if you are offended.",2010-01-19 20:28:46,http://pbs.twimg.com/profile_images/679552469353930752/XkYiSQsb_normal.jpg,116,149,None,1,False,en
110,1046459228242792448,708335155983753216,"A Big THANK YOU to our new MOONRAKER Sponsor, @JUULvapor for our 8th Annual 007 Black Tie, Oct. 27th at the… https://t.co/dAs4Mnf2OH",None,243,"Reston, VA",007 Benefit LTD,"We are a non-profit 501(c)(3) who honor our Wounded Warriors & Military Heroes, thru our  007 Black Tie Gala & Armed Forces Veterans organizations. #007Benefit",2016-03-11 16:53:56,http://pbs.twimg.com/profile_images/890669718784356352/WQzWqdVb_normal.jpg,31,62,None,0,False,en
111,1045110154222391296,1038476441879363584,"@Mattheww___ Get a juul skin! New line of 2 Packs are here!$7.99 and FREE SHIPPING 🌍🌐
https://t.co/43RXmpdZHZ👍👆🏻🤳
.… https://t.co/xg4KG9OKCA",None,40,,RAD Skins,THESE STYLISH SKINS WILL BLOW YOUR FRIENDS AWAY: Add your personal touch to every toke of your JUUL,2018-09-08 17:17:32,http://pbs.twimg.com/profile_images/1038479591013199873/o1Pswhrr_normal.jpg,4,17,None,0,False,en
112,1044932327518982145,2200841533,"Twisted Minds Vape Shop - Buy E Vape, CBD, Kratom And More
https://t.co/HKsS2JO2B2
#GlassBong #evape #esmoke… https://t.co/9Bl5t5bWTG",None,67,London,john milton,"I have 8+ years of experience in Internet Marketing and content writing. I am sharing very useful information which would be very helpful in London, UK.",2013-11-18 07:27:01,http://pbs.twimg.com/profile_images/378800000756170241/a65dc9b660f445411e672e058e1ea9ef_normal.jpeg,201,592,None,0,False,en
113,1044768007044648960,1408505041,"""A new wave of lower-priced #Juul knock-offs is showing up at convenience stores, vape shops &amp; online--despite… https://t.co/yIsP6DkZhA",None,4208,"Columbus, Ohio",Micah Berman,Professor of public health and law at Ohio State.  Tweets my own.  #publichealth #phlaw #smokefree #buckeyes,2013-05-06 19:08:57,http://pbs.twimg.com/profile_images/642402760672026624/JoXkpyhq_normal.png,1064,868,None,5,False,en
114,1045356876924416000,1038476441879363584,"Thanks for the kind words! ★★★★★ ""Love it"" ohitsanne https://t.co/WHwghmRjhI #etsy #geekery #juul #skin #wrap… https://t.co/74Q8WaicXx",None,40,,RAD Skins,THESE STYLISH SKINS WILL BLOW YOUR FRIENDS AWAY: Add your personal touch to every toke of your JUUL,2018-09-08 17:17:32,http://pbs.twimg.com/profile_images/1038479591013199873/o1Pswhrr_normal.jpg,4,17,None,0,False,en
115,1044494901528989696,1022011045865566209,"RT @engravish: Unmatched Quality ———————————————————————
GIVEAWAY ENDING SOON! Make sure to enter before the 19th! Check last post for deta…",None,22,"Spring Lake, NC",Jayrda.5_avotw,I build and sell vape coils for rdas rdta rba ECT.. hit me up for coils 2 sets for 10.00. 3 sets for 15.00.  4 sets for 20.00 shiping included see my Instagram,2018-07-25 06:49:56,http://pbs.twimg.com/profile_images/1022012589419782151/zXpRyTxj_normal.jpg,3,21,None,2,False,en
116,1044755636326666240,1028703439612796928,"RT @SmokeAce_: The #1 accessory for your #Juul 👀🔥 Coming soon to https://t.co/Pygk93PXGH 

RT to win a free case! https://t.co/vKtYC9AbV3",None,47,"Tennessee, USA",Nanas_Hanger,"Small Town Lady Live,Laugh,Love",2018-08-12 18:03:07,http://pbs.twimg.com/profile_images/1045605024494243840/rIZU5qA6_normal.jpg,17,36,None,16,False,en
117,1045689674843541506,2918018660,"Don't take it from us, here's what our customers are saying about #JUUL. Learn more: https://t.co/bzgcuzeTQX https://t.co/3OEQrnMcS8",None,663,San Francisco,JUUL,"At JUUL, our mission is to improve the lives of the world’s one billion adult smokers. +21+ DM for Twitter Customer Service 8am-5:30pm PT M-F. #SwitchToJUUL",2014-12-03 23:28:22,http://pbs.twimg.com/profile_images/590395947990929408/UwjBNF2R_normal.jpg,19377,371,None,2,False,en
118,1046526347236052993,2372104111,The developing teen brain is highly sensitive to substances.  Nicotine is highly addictive and has many negative im… https://t.co/nEywzocjP5,None,1733,"Kosciusko County, Indiana",KCTobaccoFree,Our mission is to reduce tobacco usage in Kosciusko County residents.,2014-03-04 15:56:22,http://pbs.twimg.com/profile_images/725317394416148480/7W6cuXVE_normal.jpg,439,966,None,0,False,en
119,1045454926351093761,83256018,Random cubsssssss game #huntforredivy #mlb #wrigleyfield #cubs #chicago #brassknucklescartridge #myle #juul… https://t.co/6GOPua8SgW,None,0,wastemont,ME,bored,2009-10-18 00:29:03,http://pbs.twimg.com/profile_images/3104063738/4e60c9681402a68edfdcc981a55fb7a5_normal.jpeg,86,151,None,0,False,en
120,1044545842231816192,2322723913,"Despite #Juul crackdown, the #FDA isn’t enforcing its own vaping rules https://t.co/0NM01bDNLo #Vaping https://t.co/pWH1akJTjG",None,848,California,Tech Simplified,I'm just an average tweeter with an above average (maybe obsessive) level of commitment to sharing things I'm reading and watching from every corner of the web,2014-02-01 18:32:18,http://pbs.twimg.com/profile_images/994641158025297920/rwpvizao_normal.jpg,2985,2919,None,0,False,en
121,1046514618607292418,789968856450301952,#Juul Starter Kit #Giveaway! Win a #vape for a smoker who needs to quit! https://t.co/DQS0heMAT6,None,5493,United States,Mstr,"Pansexual Atheist, Democratic Socialist, Vocal Iconoclast 🌹",2016-10-22 23:17:07,http://pbs.twimg.com/profile_images/789970016749903872/nMYztcyK_normal.jpg,81,791,None,0,False,en
122,1045355486130950144,2973719915,"Hello Halifax! Our Twitter has been quiet for a bit now, but we are still here! Now with three locations in HRM to… https://t.co/UKpGC0ZRgh",None,10,"Halifax, NS, Canada",Smoke-less,"Metro's first brick and mortar Vape Shop, 19+ Visit us at 112 Woodlawn Rd. in Dartmouth, 70 Lacewood Dr and 5640 Spring Garden Road (lower level) in Halifax.",2015-01-11 22:00:44,http://pbs.twimg.com/profile_images/554399070286929921/W71QQ96H_normal.jpeg,50,82,None,0,False,en
123,1045079399664701440,320289160,RT @e_sleeve: eSleeve - Customize your #JUUL #JuulPods #vape #juulskins #juulwrap #ejuice #vapefam #vapewrap https://t.co/vt8mdhwrZv,None,9896,,Elijah Morey,twitter is dead,2011-06-19 17:04:12,http://pbs.twimg.com/profile_images/764195523301703681/fpmI9ZrJ_normal.jpg,426,207,None,2,False,en
124,1045241302126858240,53342165,RT @probablytrippy: Anyone? Pls? #juul https://t.co/iPE12oSjYu,None,3835,bangalore,shruti,"Lover of the written word, bibliophile, thought collector & editor | hopelessly whimsical | fulltime minion to Padawan, while the adult craves more conversation",2009-07-03 09:22:58,http://pbs.twimg.com/profile_images/903206763377205248/g14Snw4p_normal.jpg,2120,144,None,3,False,en
125,1045250253371379712,30299378,RT @probablytrippy: Anyone? Pls? #juul https://t.co/iPE12oSjYu,None,4784,Nayi 3Li :D ,.,IG: singhxvikram,2009-04-10 20:03:40,http://pbs.twimg.com/profile_images/611876867625259008/5W0awz5a_normal.jpg,582,1031,None,3,False,en
126,1045498603022602240,885002667013136384,The #FDA Cracks Down on #JUUL https://t.co/663WxM7dyN https://t.co/nQPMgijfxG,None,9,"Dubai, United Arab Emirates",Amar Riyaz,#Android & #Ios #Developer | God is Good | #EnterpriseMobility expert,2017-07-12 05:07:33,http://pbs.twimg.com/profile_images/885009961843085312/aEv12xdO_normal.jpg,43,19,None,0,False,en
127,1046290770758529025,914033623925264384,"CBD battery， welcome OEM/ODM.
Message me who want to distribute and want to know price.

#cbdbattery#cbdcartridge#m… https://t.co/wdkqLe1ROI",None,46,"shenzhen, China",Serisvape,"Serisvape, @serisvape focus on RDA, RTA, RDTA, TANK, ATOMIZER, MOD, KIT AND ACCESSORIES.",2017-09-30 07:46:12,http://pbs.twimg.com/profile_images/928111621435678720/rJCsEBDA_normal.jpg,659,2453,None,0,False,en
128,1046061755103956993,3119313208,"RT @CarrieHKelly: Incredibly misleading statement on #vaping from @SGottliebFDA! 
Many vapes &amp; #ecigs have far more harmful chems (#juul ha…",None,4,UK,@CloudChasingUK,We Tweet & RT the best brands and people amongst the #VapeCommunity - Include #CloudChasing for a RT every time! Remember guys #VapeON,2015-03-26 17:32:16,http://pbs.twimg.com/profile_images/581147772285509633/AP8TSrmx_normal.png,3310,916,None,1,False,en
129,1044599423815360512,3228477898,"RT @PHealthLawCtr: Via @Reuters_Health: ""Special Report: #JUUL copycats flood e-cig market, despite FDA rule"" https://t.co/wAZHTq4i8C @FDAT…",None,2564,"İzmir, Türkiye",fatih uznay,"RT yapmış olmam, o tweet'in içeriğini mutlaka onayladığım anlamına gelmemektedir.",2015-05-02 14:20:21,http://pbs.twimg.com/profile_images/935419664070475777/eLrpnxfM_normal.jpg,43,372,None,2,False,en
130,1045723698957815808,2324774789,RT @cdubwhit: Close call. Thanks #Juul # https://t.co/RbkMRrh0Fj,None,3403,"Simpsonville, SC",Will Carson,Mauldin '19,2014-02-04 22:08:38,http://pbs.twimg.com/profile_images/1018376484581462017/W2kVjIc3_normal.jpg,281,193,None,1,False,en
131,1046106331302760448,929710132119957504,RT @SouthernSpoonie: Have you checked out the new and improved Zilla CBD #Vape #Pods? These #CBD #hemp Pre-Filled pods are compatible with…,None,1084,"Asheville, NC",BabyGrlMarie,"Fun sexy bi submissive female, trying to become a future webcam model! Hoping to find my mistress to play with on camera soon!
https://t.co/YJpP8Eq1Mc",2017-11-12 13:59:03,http://pbs.twimg.com/profile_images/946888783974293504/HtMD_OOo_normal.jpg,114,53,None,4,False,en
132,1045023487860101123,2156012966,RT @TriCityNCPC: National City to Draft E-Cigarette Regulations #ecig #SanDiego #NationalCity #regulations #doit4JUUL #JUUL #Suorin #vape #…,None,696,"Budapest, Magyarország",Ecigitesztek,"Active vaper who loves mods, RDAs and big clouds. Staring at muscle cars in his freetime and tries to satisfy his endless gadget obsession.",2013-10-26 02:50:46,http://pbs.twimg.com/profile_images/846738226710765568/2dqjpuW8_normal.jpg,2762,102,None,1,False,en
